name,region,week,Demand,Price
Základní,HU,38,0.94,86.095
Základní,HU,39,0.946,85.134
Základní,HU,40,0.942,83.119
Základní,HU,41,0.95,86.014
Základní,HU,42,0.957,92.479
Základní,HU,43,0.944,93.593
Základní,HU,44,0.972,100.112
Základní,HU,45,1.047,102.819
Základní,HU,46,1.023,105.313
Základní,HU,47,1.029,100.318
Základní,HU,48,1.067,105.01
Základní,HU,49,1.044,106.433
Základní,HU,50,1.051,98.38
Základní,HU,51,1.013,98.844
Základní,HU,52,0.909,92.011
Základní,IE,1,0.985,78.458
Základní,IE,2,0.875,62.749
Základní,IE,3,0.879,63.535
Základní,IE,4,0.886,82.622
Základní,IE,5,0.873,94.169
Základní,IE,6,0.923,85.308
Základní,IE,7,0.926,88.435
Základní,IE,8,0.906,76.383
Základní,IE,9,0.904,74.551
Základní,IE,10,0.861,71.239
Základní,IE,11,0.869,83.489
Základní,IE,12,0.871,84.914
Základní,IE,13,0.844,76.492
Základní,IE,14,0.813,78.073
Základní,IE,15,0.832,83.578
Základní,IE,16,0.838,79.392
Základní,IE,17,0.825,74.485
Základní,IE,18,0.805,56.038
Základní,IE,19,0.771,78.587
Základní,IE,20,0.775,61.96
Základní,IE,21,0.751,79.444
Základní,IE,22,0.756,74.454
Základní,IE,23,0.75,57.161
Základní,IE,24,0.759,72.333
Základní,IE,25,0.767,41.729
Základní,IE,26,0.754,61.077
Základní,IE,27,0.751,79.92
Základní,IE,28,0.75,79.262
Základní,IE,29,0.749,83.701
Základní,IE,30,0.753,81.713
Základní,IE,31,0.751,74.118
Základní,IE,32,0.743,70.284
Základní,IE,33,0.752,71.693
Základní,IE,34,0.757,83.75
Základní,IE,35,0.762,81.653
Základní,IE,36,0.767,83.008
Základní,IE,37,0.765,69.296
Základní,IE,38,0.77,81.787
Základní,IE,39,0.775,82.993
Základní,IE,40,0.797,66.966
Základní,IE,41,0.785,61.553
Základní,IE,42,0.787,83.058
Základní,IE,43,0.803,82.495
Základní,IE,44,0.82,84.488
Základní,IE,45,0.852,72.806
Základní,IE,46,0.854,80.879
Základní,IE,47,0.883,75.111
Základní,IE,48,0.881,79.078
Základní,IE,49,0.874,73.838
Základní,IE,50,0.895,82.483
Základní,IE,51,0.907,81.184
Základní,IE,52,0.86,73.305
Základní,IT,1,6.403,84.007
Základní,IT,2,6.622,85.088
Základní,IT,3,6.412,84.768
Základní,IT,4,6.666,84.737
Základní,IT,5,7.456,85.404
Základní,IT,6,6.886,84.467
Základní,IT,7,6.426,84.859
Základní,IT,8,6.25,82.245
Základní,IT,9,6.09,81.339
Základní,IT,10,5.953,72.377
Základní,IT,11,6.3,84.282
Základní,IT,12,6.448,81.658
Základní,IT,13,5.87,77.203
Základní,IT,14,5.58,77.36
Základní,IT,15,6.09,78.712
Základní,IT,16,5.983,74.404
Základní,IT,17,5.512,76.654
Základní,IT,18,5.494,72.706
Základní,IT,19,5.893,79.636
Základní,IT,20,5.811,66.44
Základní,IT,21,5.908,60.745
Základní,IT,22,6.219,71.101
Základní,IT,23,6.253,61.021
Základní,IT,24,6.535,76.099
Základní,IT,25,6.604,67.871
Základní,IT,26,7.779,82.394
Základní,IT,27,6.747,76.363
Základní,IT,28,7.079,79.502
Základní,IT,29,7.746,79.778
Základní,IT,30,7.062,79.9
Základní,IT,31,6.229,73.057
Základní,IT,32,5.571,70.19
Základní,IT,33,5.418,70.939
Základní,IT,34,5.675,79.933
Základní,IT,35,5.603,75.648
Základní,IT,36,6.484,80.551
Základní,IT,37,6.172,81.119
Základní,IT,38,6.067,82.084
Základní,IT,39,6.043,83.123
Základní,IT,40,5.92,79.513
Základní,IT,41,5.885,83.483
Základní,IT,42,5.981,83.985
Základní,IT,43,5.99,82.996
Základní,IT,44,5.737,83.258
Základní,IT,45,6.542,84.136
Základní,IT,46,6.509,84.571
Základní,IT,47,6.388,84.816
Základní,IT,48,6.718,84.44
Základní,IT,49,6.932,85.057
Základní,IT,50,6.61,84.908
Základní,IT,51,6.465,84.586
Základní,IT,52,5.378,84.471
Základní,LT,1,0.443,107.943
Základní,LT,2,0.345,99.791
Základní,LT,3,0.336,104.572
Základní,LT,4,0.354,105.152
Základní,LT,5,0.399,110.889
Základní,LT,6,0.349,92.672
Základní,LT,7,0.326,104.903
Základní,LT,8,0.32,100.569
Základní,LT,9,0.308,88.725
Základní,LT,10,0.285,88.887
Základní,LT,11,0.312,102.265
Základní,LT,12,0.304,86.125
Základní,LT,13,0.284,95.151
Základní,LT,14,0.264,68.967
Základní,LT,15,0.292,71.452
Základní,LT,16,0.279,84.491
Základní,LT,17,0.26,76.656
Základní,LT,18,0.243,35.62
Základní,LT,19,0.266,90.388
Základní,LT,20,0.26,66.246
Základní,LT,21,0.251,59.273
Základní,LT,22,0.249,54.742
Základní,LT,23,0.259,40.152
Základní,LT,24,0.269,48.84
Základní,LT,25,0.259,37.165
Základní,LT,26,0.287,63.469
Základní,LT,27,0.266,61.851
Základní,LT,28,0.293,81.336
Základní,LT,29,0.288,86.266
Základní,LT,30,0.281,88.368
Základní,LT,31,0.273,64.073
Základní,LT,32,0.271,94.74
Základní,LT,33,0.272,86.233
Základní,LT,34,0.267,87.754
Základní,LT,35,0.26,78.336
Základní,LT,36,0.257,69.469
Základní,LT,37,0.258,84.692
Základní,LT,38,0.257,82.4
Základní,LT,39,0.261,67.024
Základní,LT,40,0.267,24.585
Základní,LT,41,0.269,94.93
Základní,LT,42,0.294,79.4
Základní,LT,43,0.305,98.251
Základní,LT,44,0.309,108.735
Základní,LT,45,0.334,108.78
Základní,LT,46,0.309,96.22
Základní,LT,47,0.334,85.06
Základní,LT,48,0.338,112.005
Základní,LT,49,0.351,108.24
Základní,LT,50,0.344,101.817
Základní,LT,51,0.334,92.616
Základní,LT,52,0.323,86.916
Základní,LU,1,0.181,101.69
Základní,LU,2,0.16,104.94
Základní,LU,3,0.16,98.526
Základní,LU,4,0.166,116.973
Základní,LU,5,0.19,123.021
Základní,LU,6,0.174,110.517
Základní,LU,7,0.182,120.452
Základní,LU,8,0.167,91.207
Základní,LU,9,0.156,98.337
Základní,LU,10,0.154,83.133
Základní,LU,11,0.162,102.009
Základní,LU,12,0.166,100.44
Základní,LU,13,0.147,89.184
Základní,LU,14,0.14,87.757
Základní,LU,15,0.149,96.758
Základní,LU,16,0.151,89.015
Základní,LU,17,0.143,76.973
Základní,LU,18,0.139,67.405
Základní,LU,19,0.138,82.495
Základní,LU,20,0.137,75.782
Základní,LU,21,0.134,63.398
Základní,LU,22,0.138,73.123
Základní,LU,23,0.139,54.329
Základní,LU,24,0.138,76.334
Základní,LU,25,0.137,70.632
Základní,LU,26,0.139,77.946
Základní,LU,27,0.138,71.232
Základní,LU,28,0.141,84.267
Základní,LU,29,0.137,87.804
Základní,LU,30,0.135,86.656
Základní,LU,31,0.128,69.47
Základní,LU,32,0.127,75.865
Základní,LU,33,0.13,74.035
Základní,LU,34,0.13,90.785
Základní,LU,35,0.132,88.117
Základní,LU,36,0.137,83.334
Základní,LU,37,0.138,87.67
Základní,LU,38,0.14,90.861
Základní,LU,39,0.142,89.867
Základní,LU,40,0.145,69.506
Základní,LU,41,0.142,88.665
Základní,LU,42,0.145,91.094
Základní,LU,43,0.151,103.404
Základní,LU,44,0.154,112.363
Základní,LU,45,0.157,118.528
Základní,LU,46,0.155,113.718
Základní,LU,47,0.156,106.351
Základní,LU,48,0.161,112.087
Základní,LU,49,0.166,116.112
Základní,LU,50,0.163,104.151
Základní,LU,51,0.158,105.584
Základní,LU,52,0.152,100.672
Základní,LV,1,0.188,107.184
Základní,LV,2,0.158,100.481
Základní,LV,3,0.153,103.223
Základní,LV,4,0.154,103.91
Základní,LV,5,0.166,107.709
Základní,LV,6,0.161,94.014
Základní,LV,7,0.154,103.643
Základní,LV,8,0.152,100.257
Základní,LV,9,0.148,89.346
Základní,LV,10,0.142,89.811
Základní,LV,11,0.148,100.392
Základní,LV,12,0.145,86.449
Základní,LV,13,0.142,92.935
Základní,LV,14,0.135,69.18
Základní,LV,15,0.141,68.629
Základní,LV,16,0.139,84.413
Základní,LV,17,0.131,76.509
Základní,LV,18,0.124,36.584
Základní,LV,19,0.129,89.265
Základní,LV,20,0.125,66.258
Základní,LV,21,0.122,60.186
Základní,LV,22,0.12,53.915
Základní,LV,23,0.119,42.882
Základní,LV,24,0.119,50.196
Základní,LV,25,0.12,38.414
Základní,LV,26,0.121,65.666
Základní,LV,27,0.119,64.079
Základní,LV,28,0.121,80.45
Základní,LV,29,0.122,85.693
Základní,LV,30,0.12,87.067
Základní,LV,31,0.124,69.124
Základní,LV,32,0.124,95.638
Základní,LV,33,0.125,86.822
Základní,LV,34,0.125,88.552
Základní,LV,35,0.124,81.989
Základní,LV,36,0.125,71.637
Základní,LV,37,0.126,85.357
Základní,LV,38,0.126,82.821
Základní,LV,39,0.127,68.427
Základní,LV,40,0.134,26.189
Základní,LV,41,0.134,94.001
Základní,LV,42,0.141,79.057
Základní,LV,43,0.144,97.085
Základní,LV,44,0.15,106.889
Základní,LV,45,0.153,107.201
Základní,LV,46,0.148,95.494
Základní,LV,47,0.151,84.955
Základní,LV,48,0.152,110.493
Základní,LV,49,0.158,106.396
Základní,LV,50,0.156,101.754
Základní,LV,51,0.151,93.108
Základní,LV,52,0.15,86.322
Základní,ME,1,0.076,90.508
Základní,ME,2,0.071,92.578
Základní,ME,3,0.066,92.504
Základní,ME,4,0.072,93.434
Základní,ME,5,0.083,93.031
Základní,ME,6,0.076,90.915
Základní,ME,7,0.067,92.274
Základní,ME,8,0.063,77.645
Základní,ME,9,0.061,80.804
Základní,ME,10,0.06,71.866
Základní,ME,11,0.063,86.869
Základní,ME,12,0.063,84.591
Základní,ME,13,0.057,76.894
Základní,ME,14,0.056,74.042
Základní,ME,15,0.061,74.101
Základní,ME,16,0.059,58.841
Základní,ME,17,0.056,65.408
Základní,ME,18,0.053,68.784
Základní,ME,19,0.055,76.334
Základní,ME,20,0.055,63.673
Základní,ME,21,0.054,61.127
Základní,ME,22,0.054,71.692
Základní,ME,23,0.054,62.632
Základní,ME,24,0.061,76.512
Základní,ME,25,0.064,70.984
Základní,ME,26,0.071,86.089
Základní,ME,27,0.065,77.6
Základní,ME,28,0.061,81.968
Základní,ME,29,0.073,82.446
Základní,ME,30,0.067,83.614
Základní,ME,31,0.068,75.92
Základní,ME,32,0.066,74.817
Základní,ME,33,0.064,78.207
Základní,ME,34,0.063,82.569
Základní,ME,35,0.058,76.049
Základní,ME,36,0.056,78.863
Základní,ME,37,0.056,81.787
Základní,ME,38,0.056,83.685
Základní,ME,39,0.055,84.2
Základní,ME,40,0.054,74.743
Základní,ME,41,0.053,83.913
Základní,ME,42,0.053,88.442
Základní,ME,43,0.054,86.942
Základní,ME,44,0.057,83.287
Základní,ME,45,0.064,85.041
Základní,ME,46,0.066,89.88
Základní,ME,47,0.066,85.565
Základní,ME,48,0.07,85.643
Základní,ME,49,0.072,87.442
Základní,ME,50,0.071,85.257
Základní,ME,51,0.07,87.081
Základní,ME,52,0.07,83.937
Základní,MK,1,0.197,88.063
Základní,MK,2,0.181,91.861
Základní,MK,3,0.163,90.029
Základní,MK,4,0.188,92.668
Základní,MK,5,0.2,90.317
Základní,MK,6,0.181,88.902
Základní,MK,7,0.158,86.357
Základní,MK,8,0.151,78.253
Základní,MK,9,0.144,75.54
Základní,MK,10,0.141,70.175
Základní,MK,11,0.153,86.796
Základní,MK,12,0.15,77.259
Základní,MK,13,0.129,72.125
Základní,MK,14,0.127,68.327
Základní,MK,15,0.152,71.687
Základní,MK,16,0.14,64.031
Základní,MK,17,0.129,64.3
Základní,MK,18,0.123,76.815
Základní,MK,19,0.125,79.449
Základní,MK,20,0.125,75.789
Základní,MK,21,0.126,65.703
Základní,MK,22,0.116,71.536
Základní,MK,23,0.113,63.395
Základní,MK,24,0.123,77.167
Základní,MK,25,0.125,72.666
Základní,MK,26,0.125,80.517
Základní,MK,27,0.118,78.102
Základní,MK,28,0.116,82.466
Základní,MK,29,0.131,81.737
Základní,MK,30,0.123,83.754
Základní,MK,31,0.124,77.745
Základní,MK,32,0.118,68.402
Základní,MK,33,0.117,77.626
Základní,MK,34,0.119,81.08
Základní,MK,35,0.114,72.88
Základní,MK,36,0.114,77.9
Základní,MK,37,0.114,79.056
Základní,MK,38,0.116,83.949
Základní,MK,39,0.119,84.915
Základní,MK,40,0.119,80.2
Základní,MK,41,0.123,82.178
Základní,MK,42,0.128,88.421
Základní,MK,43,0.13,86.176
Základní,MK,44,0.135,88.488
Základní,MK,45,0.158,88.531
Základní,MK,46,0.172,89.645
Základní,MK,47,0.177,86.71
Základní,MK,48,0.191,89.104
Základní,MK,49,0.189,91.174
Základní,MK,50,0.187,87.777
Základní,MK,51,0.186,89.587
Základní,MK,52,0.183,88.806
Základní,NL,1,3.612,92.502
Základní,NL,2,3.26,95.638
Základní,NL,3,3.288,86.144
Základní,NL,4,3.276,105.127
Základní,NL,5,3.405,111.594
Základní,NL,6,3.365,100.923
Základní,NL,7,3.347,105.257
Základní,NL,8,3.176,84.137
Základní,NL,9,3.147,91.004
Základní,NL,10,3.081,77.376
Základní,NL,11,3.157,87.544
Základní,NL,12,3.125,89.841
Základní,NL,13,3.001,80.656
Základní,NL,14,2.937,80.208
Základní,NL,15,3.05,83.161
Základní,NL,16,2.989,77.562
Základní,NL,17,2.871,70.902
Základní,NL,18,2.815,56.061
Základní,NL,19,2.849,69.675
Základní,NL,20,2.829,68.52
Základní,NL,21,2.822,56.863
Základní,NL,22,2.814,69.657
Základní,NL,23,2.756,49.475
Základní,NL,24,2.747,65.8
Základní,NL,25,2.767,64.42
Základní,NL,26,2.822,71.025
Základní,NL,27,2.814,64.491
Základní,NL,28,2.921,76.789
Základní,NL,29,2.744,82.94
Základní,NL,30,2.663,80.004
Základní,NL,31,2.605,69.719
Základní,NL,32,2.712,67.844
Základní,NL,33,2.795,67.835
Základní,NL,34,2.735,83.487
Základní,NL,35,2.755,82.141
Základní,NL,36,2.802,77.254
Základní,NL,37,2.752,77.265
Základní,NL,38,2.75,84.353
Základní,NL,39,2.793,83.232
Základní,NL,40,2.891,64.751
Základní,NL,41,2.904,82.149
Základní,NL,42,2.869,84.214
Základní,NL,43,2.939,89.875
Základní,NL,44,3.009,95.726
Základní,NL,45,3.017,100.383
Základní,NL,46,3.044,99.494
Základní,NL,47,3.105,92.38
Základní,NL,48,3.203,97.388
Základní,NL,49,3.222,103.186
Základní,NL,50,3.28,90.902
Základní,NL,51,3.25,96.901
Základní,NL,52,3.231,91.932
Základní,NO,1,4.49,100.531
Základní,NO,2,3.615,100.497
Základní,NO,3,3.592,100.497
Základní,NO,4,3.345,100.497
Základní,NO,5,3.558,100.68
Základní,NO,6,4.064,102.177
Základní,NO,7,3.96,101.579
Základní,NO,8,3.645,100.497
Základní,NO,9,3.708,100.674
Základní,NO,10,3.396,100.497
Základní,NO,11,3.335,100.497
Základní,NO,12,3.442,100.497
Základní,NO,13,3.156,100.497
Základní,NO,14,2.925,100.497
Základní,NO,15,3.099,100.497
Základní,NO,16,3.102,100.497
Základní,NO,17,2.918,99.999
Základní,NO,18,2.726,90.958
Základní,NO,19,2.522,93.754
Základní,NO,20,2.446,63.713
Základní,NO,21,2.321,47.97
Základní,NO,22,2.305,41.563
Základní,NO,23,2.359,24.758
Základní,NO,24,2.302,43.353
Základní,NO,25,2.254,35.063
Základní,NO,26,2.252,55.939
Základní,NO,27,2.205,64.973
Základní,NO,28,2.129,84.686
Základní,NO,29,2.1,88.6
Základní,NO,30,2.121,91.825
Základní,NO,31,2.192,78.73
Základní,NO,32,2.185,89.163
Základní,NO,33,2.184,83.097
Základní,NO,34,2.224,93.202
Základní,NO,35,2.293,88.829
Základní,NO,36,2.298,92.589
Základní,NO,37,2.344,93.064
Základní,NO,38,2.4,92.605
Základní,NO,39,2.539,90.578
Základní,NO,40,2.709,73.506
Základní,NO,41,2.718,98.416
Základní,NO,42,2.935,98.358
Základní,NO,43,3.097,100.497
Základní,NO,44,2.988,100.497
Základní,NO,45,3.132,100.497
Základní,NO,46,3.073,99.54
Základní,NO,47,3.074,97.986
Základní,NO,48,3.347,100.497
Základní,NO,49,3.573,100.497
Základní,NO,50,3.506,100.497
Základní,NO,51,3.537,100.497
Základní,NO,52,3.494,100.497
Základní,PL,1,4.111,105.365
Základní,PL,2,3.73,106.328
Základní,PL,3,3.571,108.564
Základní,PL,4,3.592,111.32
Základní,PL,5,3.96,112.997
Základní,PL,6,3.684,106.366
Základní,PL,7,3.369,114.152
Základní,PL,8,3.375,96.495
Základní,PL,9,3.384,100.689
Základní,PL,10,3.334,94.092
Základní,PL,11,3.475,111.878
Základní,PL,12,3.416,101.12
Základní,PL,13,3.118,100.355
Základní,PL,14,3.124,92.189
Základní,PL,15,3.371,102.341
Základní,PL,16,3.294,89.812
Základní,PL,17,3.137,85.278
Základní,PL,18,2.692,70.237
Základní,PL,19,3.179,97.196
Základní,PL,20,3.146,90.633
Základní,PL,21,3.07,79.118
Základní,PL,22,2.883,86.328
Základní,PL,23,3.015,77.867
Základní,PL,24,3.053,91.123
Základní,PL,25,3.09,79.136
Základní,PL,26,3.198,94.111
Základní,PL,27,3.025,81.384
Základní,PL,28,3.204,99.82
Základní,PL,29,3.107,96.087
Základní,PL,30,2.936,93.617
Základní,PL,31,2.933,74.672
Základní,PL,32,2.931,93.708
Základní,PL,33,3.007,92.418
Základní,PL,34,3.083,98.374
Základní,PL,35,3.03,93.644
Základní,PL,36,3.016,87.99
Základní,PL,37,3.033,95.65
Základní,PL,38,3.055,92.524
Základní,PL,39,3.126,97.642
Základní,PL,40,3.196,79.635
Základní,PL,41,3.214,102.753
Základní,PL,42,3.282,103.017
Základní,PL,43,3.353,103.475
Základní,PL,44,3.267,110.915
Základní,PL,45,3.567,113.716
Základní,PL,46,3.493,111.963
Základní,PL,47,3.577,106.491
Základní,PL,48,3.804,112.221
Základní,PL,49,3.735,112.93
Základní,PL,50,3.662,109.759
Základní,PL,51,3.489,106.862
Základní,PL,52,3.103,101.599
Základní,PT,1,1.359,66.058
Základní,PT,2,1.215,69.782
Základní,PT,3,1.223,63.382
Základní,PT,4,1.289,63.956
Základní,PT,5,1.303,65.509
Základní,PT,6,1.248,57.737
Základní,PT,7,1.258,66.382
Základní,PT,8,1.22,59.852
Základní,PT,9,1.198,46.893
Základní,PT,10,1.162,51.298
Základní,PT,11,1.207,57.836
Základní,PT,12,1.245,60.696
Základní,PT,13,1.162,54.819
Základní,PT,14,1.164,66.79
Základní,PT,15,1.187,80.723
Základní,PT,16,1.234,71.804
Základní,PT,17,1.225,61.419
Základní,PT,18,1.221,75.87
Základní,PT,19,1.197,71.144
Základní,PT,20,1.202,63.989
Základní,PT,21,1.206,66.721
Základní,PT,22,1.178,73.944
Základní,PT,23,1.186,63.336
Základní,PT,24,1.21,72.884
Základní,PT,25,1.235,76.239
Základní,PT,26,1.236,77.229
Základní,PT,27,1.288,77.547
Základní,PT,28,1.258,80.819
Základní,PT,29,1.273,83.54
Základní,PT,30,1.276,79.133
Základní,PT,31,1.225,75.055
Základní,PT,32,1.209,76.168
Základní,PT,33,1.245,78.539
Základní,PT,34,1.221,76.611
Základní,PT,35,1.263,82.913
Základní,PT,36,1.203,83.433
Základní,PT,37,1.182,81.716
Základní,PT,38,1.205,76.875
Základní,PT,39,1.193,83.549
Základní,PT,40,1.125,77.11
Základní,PT,41,1.126,83.649
Základní,PT,42,1.113,80.63
Základní,PT,43,1.1,83.039
Základní,PT,44,1.127,80.883
Základní,PT,45,1.184,81.25
Základní,PT,46,1.176,82.83
Základní,PT,47,1.157,85.477
Základní,PT,48,1.185,81.755
Základní,PT,49,1.173,85.768
Základní,PT,50,1.215,83.336
Základní,PT,51,1.236,84.526
Základní,PT,52,1.177,77.712
Základní,RO,1,1.287,88.678
Základní,RO,2,1.192,92.103
Základní,RO,3,1.167,89.15
Základní,RO,4,1.205,94.013
Základní,RO,5,1.277,84.601
Základní,RO,6,1.238,85.325
Základní,RO,7,1.189,88.061
Základní,RO,8,1.111,72.988
Základní,RO,9,1.052,70.069
Základní,RO,10,1.054,65.808
Základní,RO,11,1.129,86.606
Základní,RO,12,1.111,75.075
Základní,RO,13,1.045,69.427
Základní,RO,14,0.954,63.798
Základní,RO,15,1.05,65.513
Základní,RO,16,1.037,61.744
Základní,RO,17,1.001,61.045
Základní,RO,18,0.959,76.034
Základní,RO,19,1.013,74.25
Základní,RO,20,1.002,74.28
Základní,RO,21,0.973,63.696
Základní,RO,22,0.934,68.635
Základní,RO,23,0.991,60.085
Základní,RO,24,1.032,71.118
Základní,RO,25,1.049,66.97
Základní,RO,26,1.076,74.345
Základní,RO,27,1.071,75.784
Základní,RO,28,1.021,72.508
Základní,RO,29,1.096,73.367
Základní,RO,30,1.027,81.513
Základní,RO,31,1.046,66.438
Základní,RO,32,0.975,65.57
Základní,RO,33,0.93,72.813
Základní,RO,34,0.996,75.264
Základní,RO,35,0.965,62.255
Základní,RO,36,0.98,71.321
Základní,RO,37,0.989,71.052
Základní,RO,38,0.995,81.153
Základní,RO,39,0.992,78.514
Základní,RO,40,1.021,72.429
Základní,RO,41,1.017,78.068
Základní,RO,42,1.063,85.901
Základní,RO,43,1.069,81.838
Základní,RO,44,1.127,83.241
Základní,RO,45,1.165,84.964
Základní,RO,46,1.146,89.838
Základní,RO,47,1.179,81.37
Základní,RO,48,1.177,86.599
Základní,RO,49,1.197,89.199
Základní,RO,50,1.181,83.553
Základní,RO,51,1.182,87.95
Základní,RO,52,1.05,87.211
Základní,RS,1,1.127,98.915
Základní,RS,2,1.042,106.382
Základní,RS,3,0.997,104.454
Základní,RS,4,1.104,112.944
Základní,RS,5,1.189,106.016
Základní,RS,6,1.12,101.538
Základní,RS,7,0.975,101.159
Základní,RS,8,0.933,82.42
Základní,RS,9,0.896,85.595
Základní,RS,10,0.885,76.269
Základní,RS,11,0.962,91.167
Základní,RS,12,0.927,90.112
Základní,RS,13,0.832,82.077
Základní,RS,14,0.778,77.702
Základní,RS,15,0.89,81.262
Základní,RS,16,0.845,63.608
Základní,RS,17,0.79,72.187
Základní,RS,18,0.745,78.949
Základní,RS,19,0.795,83.997
Základní,RS,20,0.795,77.171
Základní,RS,21,0.785,68.14
Základní,RS,22,0.74,77.334
Základní,RS,23,0.734,67.642
Základní,RS,24,0.775,80.625
Základní,RS,25,0.771,74.628
Základní,RS,26,0.806,89.805
Základní,RS,27,0.746,81.417
Základní,RS,28,0.743,85.988
Základní,RS,29,0.796,84.671
Základní,RS,30,0.745,87.191
Základní,RS,31,0.75,78.85
Základní,RS,32,0.719,78.403
Základní,RS,33,0.72,81.658
Základní,RS,34,0.717,85.29
Základní,RS,35,0.724,78.415
Základní,RS,36,0.739,80.752
Základní,RS,37,0.738,84.277
Základní,RS,38,0.755,88.292
Základní,RS,39,0.776,89.583
Základní,RS,40,0.781,81.241
Základní,RS,41,0.806,89.241
Základní,RS,42,0.828,95.041
Základní,RS,43,0.857,93.698
Základní,RS,44,0.915,95.256
Základní,RS,45,0.976,94.971
Základní,RS,46,1.022,103.84
Základní,RS,47,1.021,95.091
Základní,RS,48,1.079,99.652
Základní,RS,49,1.075,102.539
Základní,RS,50,1.057,95.87
Základní,RS,51,1.036,99.469
Základní,RS,52,1.028,92.014
Základní,SE,1,4.485,99.298
Základní,SE,2,3.823,98.702
Základní,SE,3,3.714,97.204
