MARKET_NODE,TARGET_YEAR,CAPACITY_MW,TECHNOLOGY,DATA_VERSION,STATUS
SE03,2035,343,Others (non-RES),Pre-CfE,Market
SE03,2035,1902,Others (RES),Pre-CfE,Market
SE03,2035,2286,Reservoir,Post-CfE,Market
SE03,2035,2286,Reservoir,Pre-CfE,Market
SE03,2035,1902,Small biomass,Post-CfE,Market
SE03,2035,4560,Solar (PV),Post-CfE,Market
SE03,2035,4560,Solar (PV),Pre-CfE,Market
SE03,2035,3566,Implicit solar PV,Post-CfE,Market
SE03,2035,3566,Implicit solar PV,Pre-CfE,Market
SE03,2035,1567,Wind offshore,Post-CfE,Market
SE03,2035,1567,Wind offshore,Pre-CfE,Market
SE03,2035,7417,Wind onshore,Post-CfE,Market
SE03,2035,7417,Wind onshore,Pre-CfE,Market
SE04,2026,221,DSR,Post-CfE,Market
SE04,2026,221,DSR,Pre-CfE,Market
SE04,2026,436,Gas,Post-CfE,Market
SE04,2026,436,Gas,Pre-CfE,Market
SE04,2026,0,Non-market batteries,Post-CfE,Non-Market
SE04,2026,92,Not defined or splitting not known RES,Post-CfE,Market
SE04,2026,569,Oil,Pre-CfE,Market
SE04,2026,73,Others (non-RES),Post-CfE,Market
SE04,2026,73,Others (non-RES),Pre-CfE,Market
SE04,2026,671,Others (RES),Pre-CfE,Market
SE04,2026,237,Reservoir,Post-CfE,Market
SE04,2026,237,Reservoir,Pre-CfE,Market
SE04,2026,578,Small biomass,Post-CfE,Market
SE04,2026,591,Solar (PV),Post-CfE,Market
SE04,2026,591,Solar (PV),Pre-CfE,Market
SE04,2026,1451,Implicit solar PV,Post-CfE,Market
SE04,2026,1451,Implicit solar PV,Pre-CfE,Market
SE04,2026,162,Wind offshore,Post-CfE,Market
SE04,2026,162,Wind offshore,Pre-CfE,Market
SE04,2026,2333,Wind onshore,Post-CfE,Market
SE04,2026,2333,Wind onshore,Pre-CfE,Market
SE04,2028,243,DSR,Post-CfE,Market
SE04,2028,243,DSR,Pre-CfE,Market
SE04,2028,436,Gas,Post-CfE,Market
SE04,2028,436,Gas,Pre-CfE,Market
SE04,2028,0,Non-market batteries,Post-CfE,Non-Market
SE04,2028,92,Not defined or splitting not known RES,Post-CfE,Market
SE04,2028,569,Oil,Pre-CfE,Market
SE04,2028,73,Others (non-RES),Post-CfE,Market
SE04,2028,73,Others (non-RES),Pre-CfE,Market
SE04,2028,753,Others (RES),Pre-CfE,Market
SE04,2028,237,Reservoir,Post-CfE,Market
SE04,2028,237,Reservoir,Pre-CfE,Market
SE04,2028,661,Small biomass,Post-CfE,Market
SE04,2028,1225,Solar (PV),Post-CfE,Market
SE04,2028,1225,Solar (PV),Pre-CfE,Market
SE04,2028,1561,Implicit solar PV,Post-CfE,Market
SE04,2028,1561,Implicit solar PV,Pre-CfE,Market
SE04,2028,162,Wind offshore,Post-CfE,Market
SE04,2028,162,Wind offshore,Pre-CfE,Market
SE04,2028,2617,Wind onshore,Post-CfE,Market
SE04,2028,2617,Wind onshore,Pre-CfE,Market
SE04,2030,265,DSR,Post-CfE,Market
SE04,2030,265,DSR,Pre-CfE,Market
SE04,2030,0,Non-market batteries,Post-CfE,Non-Market
SE04,2030,569,Oil,Pre-CfE,Market
SE04,2030,73,Others (non-RES),Post-CfE,Market
SE04,2030,73,Others (non-RES),Pre-CfE,Market
SE04,2030,661,Others (RES),Pre-CfE,Market
SE04,2030,237,Reservoir,Post-CfE,Market
SE04,2030,237,Reservoir,Pre-CfE,Market
SE04,2030,661,Small biomass,Post-CfE,Market
SE04,2030,672,Solar (PV),Post-CfE,Market
SE04,2030,672,Solar (PV),Pre-CfE,Market
SE04,2030,1555,Implicit solar PV,Post-CfE,Market
SE04,2030,1555,Implicit solar PV,Pre-CfE,Market
SE04,2030,434,Wind offshore,Post-CfE,Market
SE04,2030,434,Wind offshore,Pre-CfE,Market
SE04,2030,2663,Wind onshore,Post-CfE,Market
SE04,2030,2663,Wind onshore,Pre-CfE,Market
SE04,2035,265,DSR,Post-CfE,Market
SE04,2035,265,DSR,Pre-CfE,Market
SE04,2035,0,Non-market batteries,Post-CfE,Non-Market
SE04,2035,569,Oil,Pre-CfE,Market
SE04,2035,73,Others (non-RES),Post-CfE,Market
SE04,2035,73,Others (non-RES),Pre-CfE,Market
SE04,2035,661,Others (RES),Pre-CfE,Market
SE04,2035,237,Reservoir,Post-CfE,Market
SE04,2035,237,Reservoir,Pre-CfE,Market
SE04,2035,661,Small biomass,Post-CfE,Market
SE04,2035,1850,Solar (PV),Post-CfE,Market
SE04,2035,1850,Solar (PV),Pre-CfE,Market
SE04,2035,1555,Implicit solar PV,Post-CfE,Market
SE04,2035,1555,Implicit solar PV,Pre-CfE,Market
SE04,2035,2495,Wind offshore,Post-CfE,Market
SE04,2035,2495,Wind offshore,Pre-CfE,Market
SE04,2035,3006,Wind onshore,Post-CfE,Market
SE04,2035,3006,Wind onshore,Pre-CfE,Market
SI00,2026,367,Battery,Post-CfE,Market
SI00,2026,367,Battery,Pre-CfE,Market
SI00,2026,180,Closed loop pumping,Post-CfE,Market
SI00,2026,180,Closed loop pumping,Pre-CfE,Market
SI00,2026,10,DSR,Post-CfE,Market
SI00,2026,527,Gas,Post-CfE,Market
SI00,2026,585,Gas,Pre-CfE,Market
SI00,2026,81,Hard coal,Post-CfE,Market
SI00,2026,81,Hard coal,Pre-CfE,Market
SI00,2026,844,Lignite,Post-CfE,Market
SI00,2026,844,Lignite,Pre-CfE,Market
SI00,2026,0,Non-market batteries,Post-CfE,Non-Market
SI00,2026,696,Nuclear,Post-CfE,Market
SI00,2026,696,Nuclear,Pre-CfE,Market
SI00,2026,192,Others (non-RES),Post-CfE,Market
SI00,2026,192,Others (non-RES),Pre-CfE,Market
SI00,2026,57,Others (RES),Pre-CfE,Market
SI00,2026,1007,Pondage,Post-CfE,Market
SI00,2026,1007,Pondage,Pre-CfE,Market
SI00,2026,21,Reservoir,Post-CfE,Market
SI00,2026,21,Reservoir,Pre-CfE,Market
SI00,2026,128,Run of river,Post-CfE,Market
SI00,2026,128,Run of river,Pre-CfE,Market
SI00,2026,57,Small biomass,Post-CfE,Market
SI00,2026,1600,Solar (PV),Post-CfE,Market
SI00,2026,1600,Solar (PV),Pre-CfE,Market
SI00,2026,1099,Implicit solar PV,Post-CfE,Market
SI00,2026,0,Implicit solar PV,Pre-CfE,Market
SI00,2026,68,Wind onshore,Post-CfE,Market
SI00,2026,68,Wind onshore,Pre-CfE,Market
SI00,2028,487,Battery,Post-CfE,Market
SI00,2028,487,Battery,Pre-CfE,Market
SI00,2028,180,Closed loop pumping,Post-CfE,Market
SI00,2028,180,Closed loop pumping,Pre-CfE,Market
SI00,2028,10,DSR,Post-CfE,Market
SI00,2028,594,Gas,Post-CfE,Market
SI00,2028,652,Gas,Pre-CfE,Market
SI00,2028,81,Hard coal,Post-CfE,Market
SI00,2028,81,Hard coal,Pre-CfE,Market
SI00,2028,539,Lignite,Post-CfE,Market
SI00,2028,539,Lignite,Pre-CfE,Market
SI00,2028,0,Non-market batteries,Post-CfE,Non-Market
SI00,2028,696,Nuclear,Post-CfE,Market
SI00,2028,696,Nuclear,Pre-CfE,Market
SI00,2028,204,Others (non-RES),Post-CfE,Market
SI00,2028,204,Others (non-RES),Pre-CfE,Market
SI00,2028,59,Others (RES),Pre-CfE,Market
SI00,2028,1007,Pondage,Post-CfE,Market
SI00,2028,1007,Pondage,Pre-CfE,Market
SI00,2028,21,Reservoir,Post-CfE,Market
SI00,2028,21,Reservoir,Pre-CfE,Market
SI00,2028,128,Run of river,Post-CfE,Market
SI00,2028,128,Run of river,Pre-CfE,Market
SI00,2028,59,Small biomass,Post-CfE,Market
SI00,2028,2200,Solar (PV),Post-CfE,Market
SI00,2028,2200,Solar (PV),Pre-CfE,Market
SI00,2028,1561,Implicit solar PV,Post-CfE,Market
SI00,2028,0,Implicit solar PV,Pre-CfE,Market
SI00,2028,93,Wind onshore,Post-CfE,Market
SI00,2028,93,Wind onshore,Pre-CfE,Market
SI00,2030,607,Battery,Post-CfE,Market
SI00,2030,607,Battery,Pre-CfE,Market
SI00,2030,180,Closed loop pumping,Post-CfE,Market
SI00,2030,180,Closed loop pumping,Pre-CfE,Market
SI00,2030,30,DSR,Post-CfE,Market
SI00,2030,594,Gas,Post-CfE,Market
SI00,2030,652,Gas,Pre-CfE,Market
SI00,2030,81,Hard coal,Post-CfE,Market
SI00,2030,81,Hard coal,Pre-CfE,Market
SI00,2030,539,Lignite,Post-CfE,Market
SI00,2030,539,Lignite,Pre-CfE,Market
SI00,2030,0,Non-market batteries,Post-CfE,Non-Market
SI00,2030,696,Nuclear,Post-CfE,Market
SI00,2030,696,Nuclear,Pre-CfE,Market
SI00,2030,217,Others (non-RES),Post-CfE,Market
SI00,2030,217,Others (non-RES),Pre-CfE,Market
SI00,2030,61,Others (RES),Pre-CfE,Market
SI00,2030,1052,Pondage,Post-CfE,Market
SI00,2030,1052,Pondage,Pre-CfE,Market
SI00,2030,21,Reservoir,Post-CfE,Market
SI00,2030,21,Reservoir,Pre-CfE,Market
SI00,2030,128,Run of river,Post-CfE,Market
SI00,2030,128,Run of river,Pre-CfE,Market
SI00,2030,61,Small biomass,Post-CfE,Market
SI00,2030,2750,Solar (PV),Post-CfE,Market
SI00,2030,2750,Solar (PV),Pre-CfE,Market
SI00,2030,2023,Implicit solar PV,Post-CfE,Market
SI00,2030,0,Implicit solar PV,Pre-CfE,Market
SI00,2030,122,Wind onshore,Post-CfE,Market
SI00,2030,122,Wind onshore,Pre-CfE,Market
SI00,2035,907,Battery,Post-CfE,Market
SI00,2035,907,Battery,Pre-CfE,Market
SI00,2035,180,Closed loop pumping,Post-CfE,Market
SI00,2035,180,Closed loop pumping,Pre-CfE,Market
SI00,2035,60,DSR,Post-CfE,Market
SI00,2035,594,Gas,Post-CfE,Market
SI00,2035,652,Gas,Pre-CfE,Market
SI00,2035,36,Hard coal,Post-CfE,Market
SI00,2035,36,Hard coal,Pre-CfE,Market
SI00,2035,539,Lignite,Post-CfE,Market
SI00,2035,539,Lignite,Pre-CfE,Market
SI00,2035,0,Non-market batteries,Post-CfE,Non-Market
SI00,2035,696,Nuclear,Post-CfE,Market
SI00,2035,696,Nuclear,Pre-CfE,Market
SI00,2035,247,Others (non-RES),Post-CfE,Market
SI00,2035,247,Others (non-RES),Pre-CfE,Market
SI00,2035,72,Others (RES),Pre-CfE,Market
SI00,2035,1088,Pondage,Post-CfE,Market
SI00,2035,1088,Pondage,Pre-CfE,Market
SI00,2035,21,Reservoir,Post-CfE,Market
SI00,2035,21,Reservoir,Pre-CfE,Market
SI00,2035,134,Run of river,Post-CfE,Market
SI00,2035,134,Run of river,Pre-CfE,Market
SI00,2035,72,Small biomass,Post-CfE,Market
SI00,2035,4150,Solar (PV),Post-CfE,Market
SI00,2035,4150,Solar (PV),Pre-CfE,Market
SI00,2035,3463,Implicit solar PV,Post-CfE,Market
SI00,2035,0,Implicit solar PV,Pre-CfE,Market
SI00,2035,212,Wind onshore,Post-CfE,Market
SI00,2035,212,Wind onshore,Pre-CfE,Market
SK00,2026,80,Battery,Post-CfE,Market
SK00,2026,80,Battery,Pre-CfE,Market
SK00,2026,150,Biofuel,Post-CfE,Market
SK00,2026,730,Closed loop pumping,Post-CfE,Market
SK00,2026,730,Closed loop pumping,Pre-CfE,Market
SK00,2026,738,Gas,Post-CfE,Market
SK00,2026,1044,Gas,Pre-CfE,Market
SK00,2026,4,Geothermal,Post-CfE,Market
SK00,2026,269,Hard coal,Post-CfE,Market
SK00,2026,291,Hard coal,Pre-CfE,Market
SK00,2026,56,Lignite,Post-CfE,Market
SK00,2026,85,Lignite,Pre-CfE,Market
SK00,2026,27,Non-market batteries,Post-CfE,Non-Market
SK00,2026,29,Not defined or splitting not known RES,Post-CfE,Market
SK00,2026,2752,Nuclear,Post-CfE,Market
SK00,2026,2752,Nuclear,Pre-CfE,Market
SK00,2026,133,Oil,Post-CfE,Market
SK00,2026,243,Oil,Pre-CfE,Market
SK00,2026,276,Open loop pumping,Post-CfE,Market
SK00,2026,276,Open loop pumping,Pre-CfE,Market
SK00,2026,273,Others (non-RES),Post-CfE,Market
SK00,2026,273,Others (non-RES),Pre-CfE,Market
SK00,2026,220,Others (RES),Pre-CfE,Market
SK00,2026,203,Pondage,Post-CfE,Market
SK00,2026,203,Pondage,Pre-CfE,Market
SK00,2026,21,Reservoir,Post-CfE,Market
SK00,2026,21,Reservoir,Pre-CfE,Market
SK00,2026,1401,Run of river,Post-CfE,Market
SK00,2026,1401,Run of river,Pre-CfE,Market
SK00,2026,187,Small biomass,Post-CfE,Market
SK00,2026,1125,Solar (PV),Post-CfE,Market
SK00,2026,1125,Solar (PV),Pre-CfE,Market
SK00,2026,165,Implicit solar PV,Post-CfE,Market
SK00,2026,165,Implicit solar PV,Pre-CfE,Market
SK00,2026,426,Wind onshore,Post-CfE,Market
SK00,2026,426,Wind onshore,Pre-CfE,Market
SK00,2028,170,Battery,Post-CfE,Market
SK00,2028,170,Battery,Pre-CfE,Market
SK00,2028,150,Biofuel,Post-CfE,Market
SK00,2028,760,Closed loop pumping,Post-CfE,Market
SK00,2028,760,Closed loop pumping,Pre-CfE,Market
SK00,2028,738,Gas,Post-CfE,Market
SK00,2028,1044,Gas,Pre-CfE,Market
SK00,2028,4,Geothermal,Post-CfE,Market
SK00,2028,269,Hard coal,Post-CfE,Market
SK00,2028,291,Hard coal,Pre-CfE,Market
SK00,2028,56,Lignite,Post-CfE,Market
SK00,2028,85,Lignite,Pre-CfE,Market
SK00,2028,34,Non-market batteries,Post-CfE,Non-Market
SK00,2028,33,Not defined or splitting not known RES,Post-CfE,Market
SK00,2028,2776,Nuclear,Post-CfE,Market
SK00,2028,2776,Nuclear,Pre-CfE,Market
SK00,2028,133,Oil,Post-CfE,Market
SK00,2028,243,Oil,Pre-CfE,Market
SK00,2028,276,Open loop pumping,Post-CfE,Market
SK00,2028,276,Open loop pumping,Pre-CfE,Market
SK00,2028,290,Others (non-RES),Post-CfE,Market
SK00,2028,290,Others (non-RES),Pre-CfE,Market
SK00,2028,224,Others (RES),Pre-CfE,Market
SK00,2028,203,Pondage,Post-CfE,Market
SK00,2028,203,Pondage,Pre-CfE,Market
SK00,2028,21,Reservoir,Post-CfE,Market
SK00,2028,21,Reservoir,Pre-CfE,Market
SK00,2028,1423,Run of river,Post-CfE,Market
SK00,2028,1423,Run of river,Pre-CfE,Market
SK00,2028,187,Small biomass,Post-CfE,Market
SK00,2028,1250,Solar (PV),Post-CfE,Market
SK00,2028,1250,Solar (PV),Pre-CfE,Market
SK00,2028,195,Implicit solar PV,Post-CfE,Market
SK00,2028,195,Implicit solar PV,Pre-CfE,Market
SK00,2028,569,Wind onshore,Post-CfE,Market
SK00,2028,569,Wind onshore,Pre-CfE,Market
SK00,2030,266,Battery,Post-CfE,Market
SK00,2030,266,Battery,Pre-CfE,Market
SK00,2030,150,Biofuel,Post-CfE,Market
SK00,2030,760,Closed loop pumping,Post-CfE,Market
SK00,2030,760,Closed loop pumping,Pre-CfE,Market
SK00,2030,738,Gas,Post-CfE,Market
SK00,2030,1044,Gas,Pre-CfE,Market
SK00,2030,4,Geothermal,Post-CfE,Market
SK00,2030,269,Hard coal,Post-CfE,Market
SK00,2030,291,Hard coal,Pre-CfE,Market
SK00,2030,56,Lignite,Post-CfE,Market
SK00,2030,85,Lignite,Pre-CfE,Market
SK00,2030,41,Non-market batteries,Post-CfE,Non-Market
SK00,2030,37,Not defined or splitting not known RES,Post-CfE,Market
SK00,2030,2815,Nuclear,Post-CfE,Market
SK00,2030,2815,Nuclear,Pre-CfE,Market
SK00,2030,133,Oil,Post-CfE,Market
SK00,2030,243,Oil,Pre-CfE,Market
SK00,2030,276,Open loop pumping,Post-CfE,Market
SK00,2030,276,Open loop pumping,Pre-CfE,Market
SK00,2030,298,Others (non-RES),Post-CfE,Market
SK00,2030,298,Others (non-RES),Pre-CfE,Market
SK00,2030,228,Others (RES),Pre-CfE,Market
SK00,2030,203,Pondage,Post-CfE,Market
SK00,2030,203,Pondage,Pre-CfE,Market
SK00,2030,21,Reservoir,Post-CfE,Market
SK00,2030,21,Reservoir,Pre-CfE,Market
SK00,2030,1425,Run of river,Post-CfE,Market
SK00,2030,1425,Run of river,Pre-CfE,Market
SK00,2030,187,Small biomass,Post-CfE,Market
SK00,2030,1500,Solar (PV),Post-CfE,Market
SK00,2030,1500,Solar (PV),Pre-CfE,Market
SK00,2030,225,Implicit solar PV,Post-CfE,Market
SK00,2030,225,Implicit solar PV,Pre-CfE,Market
SK00,2030,712,Wind onshore,Post-CfE,Market
SK00,2030,712,Wind onshore,Pre-CfE,Market
SK00,2035,539,Battery,Post-CfE,Market
SK00,2035,539,Battery,Pre-CfE,Market
SK00,2035,150,Biofuel,Post-CfE,Market
SK00,2035,760,Closed loop pumping,Post-CfE,Market
SK00,2035,760,Closed loop pumping,Pre-CfE,Market
SK00,2035,738,Gas,Post-CfE,Market
SK00,2035,1044,Gas,Pre-CfE,Market
SK00,2035,4,Geothermal,Post-CfE,Market
SK00,2035,269,Hard coal,Post-CfE,Market
SK00,2035,291,Hard coal,Pre-CfE,Market
SK00,2035,56,Lignite,Post-CfE,Market
SK00,2035,85,Lignite,Pre-CfE,Market
SK00,2035,59,Non-market batteries,Post-CfE,Non-Market
SK00,2035,47,Not defined or splitting not known RES,Post-CfE,Market
SK00,2035,2830,Nuclear,Post-CfE,Market
SK00,2035,2830,Nuclear,Pre-CfE,Market
SK00,2035,133,Oil,Post-CfE,Market
SK00,2035,243,Oil,Pre-CfE,Market
SK00,2035,276,Open loop pumping,Post-CfE,Market
SK00,2035,276,Open loop pumping,Pre-CfE,Market
SK00,2035,263,Others (non-RES),Post-CfE,Market
SK00,2035,264,Others (non-RES),Pre-CfE,Market
SK00,2035,248,Others (RES),Pre-CfE,Market
SK00,2035,203,Pondage,Post-CfE,Market
SK00,2035,203,Pondage,Pre-CfE,Market
SK00,2035,21,Reservoir,Post-CfE,Market
SK00,2035,21,Reservoir,Pre-CfE,Market
SK00,2035,1425,Run of river,Post-CfE,Market
SK00,2035,1425,Run of river,Pre-CfE,Market
SK00,2035,197,Small biomass,Post-CfE,Market
SK00,2035,1956,Solar (PV),Post-CfE,Market
SK00,2035,1956,Solar (PV),Pre-CfE,Market
SK00,2035,225,Implicit solar PV,Post-CfE,Market
SK00,2035,225,Implicit solar PV,Pre-CfE,Market
SK00,2035,854,Wind onshore,Post-CfE,Market
SK00,2035,854,Wind onshore,Pre-CfE,Market
TR00,2026,25387,Gas,Post-CfE,Market
TR00,2026,25387,Gas,Pre-CfE,Market
TR00,2026,7876,Hard coal,Post-CfE,Market
TR00,2026,7876,Hard coal,Pre-CfE,Market
TR00,2026,8877,Lignite,Post-CfE,Market
TR00,2026,8877,Lignite,Pre-CfE,Market
TR00,2026,2047,Not defined or splitting not known RES,Post-CfE,Market
TR00,2026,1114,Nuclear,Post-CfE,Market
TR00,2026,1114,Nuclear,Pre-CfE,Market
TR00,2026,342,Oil,Post-CfE,Market
TR00,2026,342,Oil,Pre-CfE,Market
TR00,2026,1388,Others (non-RES),Post-CfE,Market
TR00,2026,1388,Others (non-RES),Pre-CfE,Market
TR00,2026,2047,Others (RES),Pre-CfE,Market
TR00,2026,24348,Reservoir,Post-CfE,Market
TR00,2026,24348,Reservoir,Pre-CfE,Market
TR00,2026,15829,Run of river,Post-CfE,Market
TR00,2026,15829,Run of river,Pre-CfE,Market
TR00,2026,11800,Solar (PV),Post-CfE,Market
TR00,2026,11800,Solar (PV),Pre-CfE,Market
TR00,2026,13833,Wind onshore,Post-CfE,Market
TR00,2026,13833,Wind onshore,Pre-CfE,Market
TR00,2028,25091,Gas,Post-CfE,Market
TR00,2028,25091,Gas,Pre-CfE,Market
TR00,2028,7876,Hard coal,Post-CfE,Market
TR00,2028,7876,Hard coal,Pre-CfE,Market
TR00,2028,10023,Lignite,Post-CfE,Market
TR00,2028,10023,Lignite,Pre-CfE,Market
TR00,2028,2174,Not defined or splitting not known RES,Post-CfE,Market
TR00,2028,3342,Nuclear,Post-CfE,Market
TR00,2028,3342,Nuclear,Pre-CfE,Market
TR00,2028,317,Oil,Post-CfE,Market
TR00,2028,317,Oil,Pre-CfE,Market
TR00,2028,1694,Others (non-RES),Post-CfE,Market
TR00,2028,1694,Others (non-RES),Pre-CfE,Market
TR00,2028,2174,Others (RES),Pre-CfE,Market
TR00,2028,24348,Reservoir,Post-CfE,Market
TR00,2028,24348,Reservoir,Pre-CfE,Market
TR00,2028,17646,Run of river,Post-CfE,Market
TR00,2028,17646,Run of river,Pre-CfE,Market
TR00,2028,13900,Solar (PV),Post-CfE,Market
TR00,2028,13900,Solar (PV),Pre-CfE,Market
TR00,2028,15667,Wind onshore,Post-CfE,Market
TR00,2028,15667,Wind onshore,Pre-CfE,Market
TR00,2030,23233,Gas,Post-CfE,Market
TR00,2030,23233,Gas,Pre-CfE,Market
TR00,2030,8007,Hard coal,Post-CfE,Market
TR00,2030,8007,Hard coal,Pre-CfE,Market
TR00,2030,10852,Lignite,Post-CfE,Market
TR00,2030,10852,Lignite,Pre-CfE,Market
TR00,2030,2300,Not defined or splitting not known RES,Post-CfE,Market
TR00,2030,4456,Nuclear,Post-CfE,Market
TR00,2030,4456,Nuclear,Pre-CfE,Market
TR00,2030,317,Oil,Post-CfE,Market
TR00,2030,317,Oil,Pre-CfE,Market
TR00,2030,2000,Others (non-RES),Post-CfE,Market
TR00,2030,2000,Others (non-RES),Pre-CfE,Market
TR00,2030,2300,Others (RES),Pre-CfE,Market
TR00,2030,24348,Reservoir,Post-CfE,Market
TR00,2030,24348,Reservoir,Pre-CfE,Market
TR00,2030,19464,Run of river,Post-CfE,Market
TR00,2030,19464,Run of river,Pre-CfE,Market
TR00,2030,16000,Solar (PV),Post-CfE,Market
TR00,2030,16000,Solar (PV),Pre-CfE,Market
TR00,2030,17500,Wind onshore,Post-CfE,Market
TR00,2030,17500,Wind onshore,Pre-CfE,Market
TR00,2035,2100,Battery,Post-CfE,Market
TR00,2035,2100,Battery,Pre-CfE,Market
TR00,2035,17987,Gas,Post-CfE,Market
TR00,2035,17987,Gas,Pre-CfE,Market
TR00,2035,8007,Hard coal,Post-CfE,Market
TR00,2035,8007,Hard coal,Pre-CfE,Market
TR00,2035,10648,Lignite,Post-CfE,Market
TR00,2035,10648,Lignite,Pre-CfE,Market
TR00,2035,2300,Not defined or splitting not known RES,Post-CfE,Market
TR00,2035,4456,Nuclear,Post-CfE,Market
TR00,2035,4456,Nuclear,Pre-CfE,Market
TR00,2035,282,Oil,Post-CfE,Market
TR00,2035,282,Oil,Pre-CfE,Market
TR00,2035,2300,Others (RES),Pre-CfE,Market
TR00,2035,24348,Reservoir,Post-CfE,Market
TR00,2035,24348,Reservoir,Pre-CfE,Market
TR00,2035,19464,Run of river,Post-CfE,Market
TR00,2035,19464,Run of river,Pre-CfE,Market
TR00,2035,16000,Solar (PV),Post-CfE,Market
TR00,2035,16000,Solar (PV),Pre-CfE,Market
TR00,2035,17500,Wind onshore,Post-CfE,Market
TR00,2035,17500,Wind onshore,Pre-CfE,Market
UK00,2026,15652,Battery,Post-CfE,Market
UK00,2026,15652,Battery,Pre-CfE,Market
UK00,2026,412,Closed loop pumping,Post-CfE,Market
UK00,2026,412,Closed loop pumping,Pre-CfE,Market
UK00,2026,38029,Gas,Post-CfE,Market
UK00,2026,38029,Gas,Pre-CfE,Market
UK00,2026,26,Marine,Post-CfE,Market
UK00,2026,0,Non-market batteries,Post-CfE,Non-Market
UK00,2026,1414,Not defined or splitting not known RES,Post-CfE,Market
UK00,2026,1230,Nuclear,Post-CfE,Market
UK00,2026,1230,Nuclear,Pre-CfE,Market
UK00,2026,6545,Oil,Post-CfE,Market
UK00,2026,6545,Oil,Pre-CfE,Market
UK00,2026,5840,Others (non-RES),Post-CfE,Market
UK00,2026,5840,Others (non-RES),Pre-CfE,Market
UK00,2026,1440,Others (RES),Pre-CfE,Market
UK00,2026,1677,Run of river,Post-CfE,Market
UK00,2026,1677,Run of river,Pre-CfE,Market
UK00,2026,14939,Solar (PV),Post-CfE,Market
UK00,2026,14939,Solar (PV),Pre-CfE,Market
UK00,2026,0,Implicit solar PV,Post-CfE,Market
UK00,2026,22496,Wind offshore,Post-CfE,Market
UK00,2026,22496,Wind offshore,Pre-CfE,Market
UK00,2026,17061,Wind onshore,Post-CfE,Market
UK00,2026,17061,Wind onshore,Pre-CfE,Market
UK00,2028,17534,Battery,Post-CfE,Market
UK00,2028,17534,Battery,Pre-CfE,Market
UK00,2028,412,Closed loop pumping,Post-CfE,Market
UK00,2028,412,Closed loop pumping,Pre-CfE,Market
UK00,2028,36474,Gas,Post-CfE,Market
UK00,2028,36474,Gas,Pre-CfE,Market
UK00,2028,124,Marine,Post-CfE,Market
UK00,2028,0,Non-market batteries,Post-CfE,Non-Market
UK00,2028,1414,Not defined or splitting not known RES,Post-CfE,Market
UK00,2028,4570,Nuclear,Post-CfE,Market
UK00,2028,4570,Nuclear,Pre-CfE,Market
UK00,2028,6545,Oil,Post-CfE,Market
UK00,2028,6545,Oil,Pre-CfE,Market
UK00,2028,5840,Others (non-RES),Post-CfE,Market
UK00,2028,5840,Others (non-RES),Pre-CfE,Market
UK00,2028,1538,Others (RES),Pre-CfE,Market
UK00,2028,1677,Run of river,Post-CfE,Market
UK00,2028,1677,Run of river,Pre-CfE,Market
UK00,2028,15632,Solar (PV),Post-CfE,Market
UK00,2028,15632,Solar (PV),Pre-CfE,Market
UK00,2028,0,Implicit solar PV,Post-CfE,Market
UK00,2028,29015,Wind offshore,Post-CfE,Market
UK00,2028,29015,Wind offshore,Pre-CfE,Market
UK00,2028,20611,Wind onshore,Post-CfE,Market
UK00,2028,20611,Wind onshore,Pre-CfE,Market
UK00,2030,18881,Battery,Post-CfE,Market
UK00,2030,18881,Battery,Pre-CfE,Market
UK00,2030,412,Closed loop pumping,Post-CfE,Market
UK00,2030,412,Closed loop pumping,Pre-CfE,Market
UK00,2030,32120,Gas,Post-CfE,Market
UK00,2030,32120,Gas,Pre-CfE,Market
UK00,2030,154,Marine,Post-CfE,Market
UK00,2030,0,Non-market batteries,Post-CfE,Non-Market
UK00,2030,1414,Not defined or splitting not known RES,Post-CfE,Market
UK00,2030,4570,Nuclear,Post-CfE,Market
UK00,2030,4570,Nuclear,Pre-CfE,Market
UK00,2030,6561,Oil,Post-CfE,Market
UK00,2030,6561,Oil,Pre-CfE,Market
UK00,2030,5810,Others (non-RES),Post-CfE,Market
UK00,2030,5810,Others (non-RES),Pre-CfE,Market
UK00,2030,1568,Others (RES),Pre-CfE,Market
UK00,2030,1677,Run of river,Post-CfE,Market
UK00,2030,1677,Run of river,Pre-CfE,Market
UK00,2030,16548,Solar (PV),Post-CfE,Market
UK00,2030,16548,Solar (PV),Pre-CfE,Market
